audio_path,feature_path,fold
data\split_audio\blues\blues.00058_4.wav,data/train_features//blues.00058_4.pickle,3
data\split_audio\blues\blues.00058_5.wav,data/train_features//blues.00058_5.pickle,3
data\split_audio\blues\blues.00059_0.wav,data/train_features//blues.00059_0.pickle,2
data\split_audio\blues\blues.00059_1.wav,data/train_features//blues.00059_1.pickle,2
data\split_audio\blues\blues.00059_2.wav,data/train_features//blues.00059_2.pickle,2
data\split_audio\blues\blues.00059_3.wav,data/train_features//blues.00059_3.pickle,2
data\split_audio\blues\blues.00059_4.wav,data/train_features//blues.00059_4.pickle,2
data\split_audio\blues\blues.00059_5.wav,data/train_features//blues.00059_5.pickle,2
data\split_audio\blues\blues.00060_0.wav,data/train_features//blues.00060_0.pickle,2
data\split_audio\blues\blues.00060_1.wav,data/train_features//blues.00060_1.pickle,2
data\split_audio\blues\blues.00060_2.wav,data/train_features//blues.00060_2.pickle,2
data\split_audio\blues\blues.00060_3.wav,data/train_features//blues.00060_3.pickle,2
data\split_audio\blues\blues.00060_4.wav,data/train_features//blues.00060_4.pickle,2
data\split_audio\blues\blues.00060_5.wav,data/train_features//blues.00060_5.pickle,2
data\split_audio\blues\blues.00061_0.wav,data/train_features//blues.00061_0.pickle,4
data\split_audio\blues\blues.00061_1.wav,data/train_features//blues.00061_1.pickle,4
data\split_audio\blues\blues.00061_2.wav,data/train_features//blues.00061_2.pickle,4
data\split_audio\blues\blues.00061_3.wav,data/train_features//blues.00061_3.pickle,4
data\split_audio\blues\blues.00061_4.wav,data/train_features//blues.00061_4.pickle,4
data\split_audio\blues\blues.00061_5.wav,data/train_features//blues.00061_5.pickle,4
data\split_audio\blues\blues.00062_0.wav,data/train_features//blues.00062_0.pickle,2
data\split_audio\blues\blues.00062_1.wav,data/train_features//blues.00062_1.pickle,2
data\split_audio\blues\blues.00062_2.wav,data/train_features//blues.00062_2.pickle,2
data\split_audio\blues\blues.00062_3.wav,data/train_features//blues.00062_3.pickle,2
data\split_audio\blues\blues.00062_4.wav,data/train_features//blues.00062_4.pickle,2
data\split_audio\blues\blues.00062_5.wav,data/train_features//blues.00062_5.pickle,2
data\split_audio\blues\blues.00063_0.wav,data/train_features//blues.00063_0.pickle,1
data\split_audio\blues\blues.00063_1.wav,data/train_features//blues.00063_1.pickle,1
data\split_audio\blues\blues.00063_2.wav,data/train_features//blues.00063_2.pickle,1
data\split_audio\blues\blues.00063_3.wav,data/train_features//blues.00063_3.pickle,1
data\split_audio\blues\blues.00063_4.wav,data/train_features//blues.00063_4.pickle,1
data\split_audio\blues\blues.00063_5.wav,data/train_features//blues.00063_5.pickle,1
data\split_audio\blues\blues.00064_0.wav,data/train_features//blues.00064_0.pickle,3
data\split_audio\blues\blues.00064_1.wav,data/train_features//blues.00064_1.pickle,3
data\split_audio\blues\blues.00064_2.wav,data/train_features//blues.00064_2.pickle,3
data\split_audio\blues\blues.00064_3.wav,data/train_features//blues.00064_3.pickle,3
data\split_audio\blues\blues.00064_4.wav,data/train_features//blues.00064_4.pickle,3
data\split_audio\blues\blues.00064_5.wav,data/train_features//blues.00064_5.pickle,3
data\split_audio\blues\blues.00065_0.wav,data/train_features//blues.00065_0.pickle,1
data\split_audio\blues\blues.00065_1.wav,data/train_features//blues.00065_1.pickle,1
data\split_audio\blues\blues.00065_2.wav,data/train_features//blues.00065_2.pickle,1
data\split_audio\blues\blues.00065_3.wav,data/train_features//blues.00065_3.pickle,1
data\split_audio\blues\blues.00065_4.wav,data/train_features//blues.00065_4.pickle,1
data\split_audio\blues\blues.00065_5.wav,data/train_features//blues.00065_5.pickle,1
data\split_audio\blues\blues.00066_0.wav,data/train_features//blues.00066_0.pickle,3
data\split_audio\blues\blues.00066_1.wav,data/train_features//blues.00066_1.pickle,3
data\split_audio\blues\blues.00066_2.wav,data/train_features//blues.00066_2.pickle,3
data\split_audio\blues\blues.00066_3.wav,data/train_features//blues.00066_3.pickle,3
data\split_audio\blues\blues.00066_4.wav,data/train_features//blues.00066_4.pickle,3
data\split_audio\blues\blues.00066_5.wav,data/train_features//blues.00066_5.pickle,3
data\split_audio\blues\blues.00069_0.wav,data/train_features//blues.00069_0.pickle,1
data\split_audio\blues\blues.00069_1.wav,data/train_features//blues.00069_1.pickle,1
data\split_audio\blues\blues.00069_2.wav,data/train_features//blues.00069_2.pickle,1
data\split_audio\blues\blues.00069_3.wav,data/train_features//blues.00069_3.pickle,1
data\split_audio\blues\blues.00069_4.wav,data/train_features//blues.00069_4.pickle,1
data\split_audio\blues\blues.00069_5.wav,data/train_features//blues.00069_5.pickle,1
data\split_audio\blues\blues.00070_0.wav,data/train_features//blues.00070_0.pickle,2
data\split_audio\blues\blues.00070_1.wav,data/train_features//blues.00070_1.pickle,2
data\split_audio\blues\blues.00070_2.wav,data/train_features//blues.00070_2.pickle,2
data\split_audio\blues\blues.00070_3.wav,data/train_features//blues.00070_3.pickle,2
data\split_audio\blues\blues.00070_4.wav,data/train_features//blues.00070_4.pickle,2
data\split_audio\blues\blues.00070_5.wav,data/train_features//blues.00070_5.pickle,2
data\split_audio\blues\blues.00071_0.wav,data/train_features//blues.00071_0.pickle,4
data\split_audio\blues\blues.00071_1.wav,data/train_features//blues.00071_1.pickle,4
data\split_audio\blues\blues.00071_2.wav,data/train_features//blues.00071_2.pickle,4
data\split_audio\blues\blues.00071_3.wav,data/train_features//blues.00071_3.pickle,4
data\split_audio\blues\blues.00071_4.wav,data/train_features//blues.00071_4.pickle,4
data\split_audio\blues\blues.00071_5.wav,data/train_features//blues.00071_5.pickle,4
data\split_audio\blues\blues.00072_0.wav,data/train_features//blues.00072_0.pickle,3
data\split_audio\blues\blues.00072_1.wav,data/train_features//blues.00072_1.pickle,3
data\split_audio\blues\blues.00072_2.wav,data/train_features//blues.00072_2.pickle,3
data\split_audio\blues\blues.00072_3.wav,data/train_features//blues.00072_3.pickle,3
data\split_audio\blues\blues.00072_4.wav,data/train_features//blues.00072_4.pickle,3
data\split_audio\blues\blues.00072_5.wav,data/train_features//blues.00072_5.pickle,3
data\split_audio\blues\blues.00073_0.wav,data/train_features//blues.00073_0.pickle,3
data\split_audio\blues\blues.00073_1.wav,data/train_features//blues.00073_1.pickle,3
data\split_audio\blues\blues.00073_2.wav,data/train_features//blues.00073_2.pickle,3
data\split_audio\blues\blues.00073_3.wav,data/train_features//blues.00073_3.pickle,3
data\split_audio\blues\blues.00073_4.wav,data/train_features//blues.00073_4.pickle,3
data\split_audio\blues\blues.00073_5.wav,data/train_features//blues.00073_5.pickle,3
data\split_audio\blues\blues.00074_0.wav,data/train_features//blues.00074_0.pickle,2
data\split_audio\blues\blues.00074_1.wav,data/train_features//blues.00074_1.pickle,2
data\split_audio\blues\blues.00074_2.wav,data/train_features//blues.00074_2.pickle,2
data\split_audio\blues\blues.00074_3.wav,data/train_features//blues.00074_3.pickle,2
data\split_audio\blues\blues.00074_4.wav,data/train_features//blues.00074_4.pickle,2
data\split_audio\blues\blues.00074_5.wav,data/train_features//blues.00074_5.pickle,2
data\split_audio\blues\blues.00075_0.wav,data/train_features//blues.00075_0.pickle,2
data\split_audio\blues\blues.00075_1.wav,data/train_features//blues.00075_1.pickle,2
data\split_audio\blues\blues.00075_2.wav,data/train_features//blues.00075_2.pickle,2
data\split_audio\blues\blues.00075_3.wav,data/train_features//blues.00075_3.pickle,2
data\split_audio\blues\blues.00075_4.wav,data/train_features//blues.00075_4.pickle,2
data\split_audio\blues\blues.00075_5.wav,data/train_features//blues.00075_5.pickle,2
data\split_audio\blues\blues.00076_0.wav,data/train_features//blues.00076_0.pickle,4
data\split_audio\blues\blues.00076_1.wav,data/train_features//blues.00076_1.pickle,4
data\split_audio\blues\blues.00076_2.wav,data/train_features//blues.00076_2.pickle,4
data\split_audio\blues\blues.00076_3.wav,data/train_features//blues.00076_3.pickle,4
data\split_audio\blues\blues.00076_4.wav,data/train_features//blues.00076_4.pickle,4
data\split_audio\blues\blues.00076_5.wav,data/train_features//blues.00076_5.pickle,4
data\split_audio\blues\blues.00078_0.wav,data/train_features//blues.00078_0.pickle,0
data\split_audio\blues\blues.00078_1.wav,data/train_features//blues.00078_1.pickle,0
data\split_audio\blues\blues.00078_2.wav,data/train_features//blues.00078_2.pickle,0
data\split_audio\blues\blues.00078_3.wav,data/train_features//blues.00078_3.pickle,0
data\split_audio\blues\blues.00078_4.wav,data/train_features//blues.00078_4.pickle,0
data\split_audio\blues\blues.00078_5.wav,data/train_features//blues.00078_5.pickle,0
data\split_audio\blues\blues.00079_0.wav,data/train_features//blues.00079_0.pickle,4
data\split_audio\blues\blues.00079_1.wav,data/train_features//blues.00079_1.pickle,4
data\split_audio\blues\blues.00079_2.wav,data/train_features//blues.00079_2.pickle,4
data\split_audio\blues\blues.00079_3.wav,data/train_features//blues.00079_3.pickle,4
data\split_audio\blues\blues.00079_4.wav,data/train_features//blues.00079_4.pickle,4
data\split_audio\blues\blues.00079_5.wav,data/train_features//blues.00079_5.pickle,4
data\split_audio\blues\blues.00080_0.wav,data/train_features//blues.00080_0.pickle,4
data\split_audio\blues\blues.00080_1.wav,data/train_features//blues.00080_1.pickle,4
data\split_audio\blues\blues.00080_2.wav,data/train_features//blues.00080_2.pickle,4
data\split_audio\blues\blues.00080_3.wav,data/train_features//blues.00080_3.pickle,4
data\split_audio\blues\blues.00080_4.wav,data/train_features//blues.00080_4.pickle,4
data\split_audio\blues\blues.00080_5.wav,data/train_features//blues.00080_5.pickle,4
data\split_audio\blues\blues.00082_0.wav,data/train_features//blues.00082_0.pickle,0
data\split_audio\blues\blues.00082_1.wav,data/train_features//blues.00082_1.pickle,0
data\split_audio\blues\blues.00082_2.wav,data/train_features//blues.00082_2.pickle,0
data\split_audio\blues\blues.00082_3.wav,data/train_features//blues.00082_3.pickle,0
data\split_audio\blues\blues.00082_4.wav,data/train_features//blues.00082_4.pickle,0
data\split_audio\blues\blues.00082_5.wav,data/train_features//blues.00082_5.pickle,0
data\split_audio\blues\blues.00083_0.wav,data/train_features//blues.00083_0.pickle,0
data\split_audio\blues\blues.00083_1.wav,data/train_features//blues.00083_1.pickle,0
data\split_audio\blues\blues.00083_2.wav,data/train_features//blues.00083_2.pickle,0
data\split_audio\blues\blues.00083_3.wav,data/train_features//blues.00083_3.pickle,0
data\split_audio\blues\blues.00083_4.wav,data/train_features//blues.00083_4.pickle,0
data\split_audio\blues\blues.00083_5.wav,data/train_features//blues.00083_5.pickle,0
data\split_audio\blues\blues.00084_0.wav,data/train_features//blues.00084_0.pickle,2
data\split_audio\blues\blues.00084_1.wav,data/train_features//blues.00084_1.pickle,2
data\split_audio\blues\blues.00084_2.wav,data/train_features//blues.00084_2.pickle,2
data\split_audio\blues\blues.00084_3.wav,data/train_features//blues.00084_3.pickle,2
data\split_audio\blues\blues.00084_4.wav,data/train_features//blues.00084_4.pickle,2
data\split_audio\blues\blues.00084_5.wav,data/train_features//blues.00084_5.pickle,2
data\split_audio\blues\blues.00085_0.wav,data/train_features//blues.00085_0.pickle,3
data\split_audio\blues\blues.00085_1.wav,data/train_features//blues.00085_1.pickle,3
data\split_audio\blues\blues.00085_2.wav,data/train_features//blues.00085_2.pickle,3
data\split_audio\blues\blues.00085_3.wav,data/train_features//blues.00085_3.pickle,3
data\split_audio\blues\blues.00085_4.wav,data/train_features//blues.00085_4.pickle,3
data\split_audio\blues\blues.00085_5.wav,data/train_features//blues.00085_5.pickle,3
data\split_audio\blues\blues.00087_0.wav,data/train_features//blues.00087_0.pickle,1
data\split_audio\blues\blues.00087_1.wav,data/train_features//blues.00087_1.pickle,1
data\split_audio\blues\blues.00087_2.wav,data/train_features//blues.00087_2.pickle,1
data\split_audio\blues\blues.00087_3.wav,data/train_features//blues.00087_3.pickle,1
data\split_audio\blues\blues.00087_4.wav,data/train_features//blues.00087_4.pickle,1
data\split_audio\blues\blues.00087_5.wav,data/train_features//blues.00087_5.pickle,1
data\split_audio\blues\blues.00088_0.wav,data/train_features//blues.00088_0.pickle,0
data\split_audio\blues\blues.00088_1.wav,data/train_features//blues.00088_1.pickle,0
data\split_audio\blues\blues.00088_2.wav,data/train_features//blues.00088_2.pickle,0
data\split_audio\blues\blues.00088_3.wav,data/train_features//blues.00088_3.pickle,0
data\split_audio\blues\blues.00088_4.wav,data/train_features//blues.00088_4.pickle,0
data\split_audio\blues\blues.00088_5.wav,data/train_features//blues.00088_5.pickle,0
data\split_audio\blues\blues.00089_0.wav,data/train_features//blues.00089_0.pickle,4
data\split_audio\blues\blues.00089_1.wav,data/train_features//blues.00089_1.pickle,4
data\split_audio\blues\blues.00089_2.wav,data/train_features//blues.00089_2.pickle,4
data\split_audio\blues\blues.00089_3.wav,data/train_features//blues.00089_3.pickle,4
data\split_audio\blues\blues.00089_4.wav,data/train_features//blues.00089_4.pickle,4
data\split_audio\blues\blues.00089_5.wav,data/train_features//blues.00089_5.pickle,4
data\split_audio\blues\blues.00092_0.wav,data/train_features//blues.00092_0.pickle,4
data\split_audio\blues\blues.00092_1.wav,data/train_features//blues.00092_1.pickle,4
data\split_audio\blues\blues.00092_2.wav,data/train_features//blues.00092_2.pickle,4
data\split_audio\blues\blues.00092_3.wav,data/train_features//blues.00092_3.pickle,4
data\split_audio\blues\blues.00092_4.wav,data/train_features//blues.00092_4.pickle,4
data\split_audio\blues\blues.00092_5.wav,data/train_features//blues.00092_5.pickle,4
data\split_audio\blues\blues.00093_0.wav,data/train_features//blues.00093_0.pickle,1
data\split_audio\blues\blues.00093_1.wav,data/train_features//blues.00093_1.pickle,1
data\split_audio\blues\blues.00093_2.wav,data/train_features//blues.00093_2.pickle,1
data\split_audio\blues\blues.00093_3.wav,data/train_features//blues.00093_3.pickle,1
data\split_audio\blues\blues.00093_4.wav,data/train_features//blues.00093_4.pickle,1
data\split_audio\blues\blues.00093_5.wav,data/train_features//blues.00093_5.pickle,1
data\split_audio\blues\blues.00094_0.wav,data/train_features//blues.00094_0.pickle,0
data\split_audio\blues\blues.00094_1.wav,data/train_features//blues.00094_1.pickle,0
data\split_audio\blues\blues.00094_2.wav,data/train_features//blues.00094_2.pickle,0
data\split_audio\blues\blues.00094_3.wav,data/train_features//blues.00094_3.pickle,0
data\split_audio\blues\blues.00094_4.wav,data/train_features//blues.00094_4.pickle,0
data\split_audio\blues\blues.00094_5.wav,data/train_features//blues.00094_5.pickle,0
data\split_audio\blues\blues.00095_0.wav,data/train_features//blues.00095_0.pickle,3
data\split_audio\blues\blues.00095_1.wav,data/train_features//blues.00095_1.pickle,3
data\split_audio\blues\blues.00095_2.wav,data/train_features//blues.00095_2.pickle,3
data\split_audio\blues\blues.00095_3.wav,data/train_features//blues.00095_3.pickle,3
data\split_audio\blues\blues.00095_4.wav,data/train_features//blues.00095_4.pickle,3
data\split_audio\blues\blues.00095_5.wav,data/train_features//blues.00095_5.pickle,3
data\split_audio\blues\blues.00097_0.wav,data/train_features//blues.00097_0.pickle,4
data\split_audio\blues\blues.00097_1.wav,data/train_features//blues.00097_1.pickle,4
data\split_audio\blues\blues.00097_2.wav,data/train_features//blues.00097_2.pickle,4
data\split_audio\blues\blues.00097_3.wav,data/train_features//blues.00097_3.pickle,4
data\split_audio\blues\blues.00097_4.wav,data/train_features//blues.00097_4.pickle,4
data\split_audio\blues\blues.00097_5.wav,data/train_features//blues.00097_5.pickle,4
data\split_audio\blues\blues.00098_0.wav,data/train_features//blues.00098_0.pickle,1
data\split_audio\blues\blues.00098_1.wav,data/train_features//blues.00098_1.pickle,1
